Freq.	V(v1)	V(v2)
8.68900414374690e+03	1.37539935492946e+02	-7.35104178668051e+00	-2.66563602863557e+02	1.42926768174757e+02
8.78961806979349e+03	1.37535895825605e+02	-7.43690542624481e+00	-2.72042202426772e+02	1.47198935502770e+02
8.89139705019464e+03	1.37531752847398e+02	-7.52378763780733e+00	-2.77615571118254e+02	1.51604939226617e+02
8.99435457564397e+03	1.37527503739826e+02	-7.61170096907245e+00	-2.83284478060410e+02	1.56148863917741e+02
9.09850429304995e+03	1.37523145600708e+02	-7.70065813339704e+00	-2.89049649010796e+02	1.60834908355650e+02
9.20386000734481e+03	1.37518675441560e+02	-7.79067201338237e+00	-2.94911764421417e+02	1.65667385521110e+02
9.31043568331437e+03	1.37514090185060e+02	-7.88175566149558e+00	-3.00871454961281e+02	1.70650727109085e+02
9.41824544744904e+03	1.37509386661779e+02	-7.97392230430739e+00	-3.06929299033542e+02	1.75789482498148e+02
9.52730358981627e+03	1.37504561607504e+02	-8.06718534323530e+00	-3.13085817397272e+02	1.81088324741693e+02
9.63762456595472e+03	1.37499611660147e+02	-8.16155835776377e+00	-3.19341470320528e+02	1.86552051452180e+02
9.74922299879026e+03	1.37494533356370e+02	-8.25705510857196e+00	-3.25696653427563e+02	1.92185585281611e+02
9.86211368057431e+03	1.37489323128548e+02	-8.35368953833664e+00	-3.32151692615088e+02	1.97993979029444e+02
9.97631157484444e+03	1.37483977301072e+02	-8.45147577615929e+00	-3.38706839574067e+02	2.03982417234969e+02
1.00918318184078e+04	1.37478492087413e+02	-8.55042813797141e+00	-3.45362268078892e+02	2.10156216398490e+02
1.02086897233477e+04	1.37472863585812e+02	-8.65056113192682e+00	-3.52118067425815e+02	2.16520829893097e+02
1.03269007790527e+04	1.37467087775921e+02	-8.75188945755235e+00	-3.58974238924594e+02	2.23081847861534e+02
1.04464806542702e+04	1.37461160514913e+02	-8.85442801132252e+00	-3.65930689366636e+02	2.29845000639922e+02
1.05674451991833e+04	1.37455077533539e+02	-8.95819188693129e+00	-3.72987225869935e+02	2.36816160088251e+02
1.06898104475112e+04	1.37448834431614e+02	-9.06319637994523e+00	-3.80143549720794e+02	2.44001342374845e+02
1.08135926186352e+04	1.37442426674443e+02	-9.16945698842504e+00	-3.87399251100279e+02	2.51406708620379e+02
1.09388081197478e+04	1.37435849587746e+02	-9.27698941698895e+00	-3.94753802182268e+02	2.59038566945598e+02
1.10654735480282e+04	1.37429098353286e+02	-9.38580957978221e+00	-4.02206550332308e+02	2.66903375138942e+02
1.11936056928418e+04	1.37422168004564e+02	-9.49593360101791e+00	-4.09756712539045e+02	2.75007740509447e+02
1.13232215379654e+04	1.37415053421449e+02	-9.60737781909842e+00	-4.17403366769636e+02	2.83358424395088e+02
1.14543382638389e+04	1.37407749325411e+02	-9.72015878956282e+00	-4.25145446270428e+02	2.91962337735289e+02
1.15869732498425e+04	1.37400250274179e+02	-9.83429328696729e+00	-4.32981730644149e+02	3.00826549797353e+02
1.17211440765997e+04	1.37392550656793e+02	-9.94979830771861e+00	-4.40910838973662e+02	3.09958283042041e+02
1.18568685283083e+04	1.37384644687554e+02	-1.00666910728172e+01	-4.48931221386863e+02	3.19364916662905e+02
1.19941645950975e+04	1.37376526400644e+02	-1.01849890298803e+01	-4.57041151183761e+02	3.29053985306512e+02
1.21330504754121e+04	1.37368189644244e+02	-1.03047098566416e+01	-4.65238714783746e+02	3.39033184051851e+02
1.22735445784252e+04	1.37359628074362e+02	-1.04258714628602e+01	-4.73521804570544e+02	3.49310362707168e+02
1.24156655264779e+04	1.37350835148514e+02	-1.05484919933350e+01	-4.81888108363765e+02	3.59893530195932e+02
1.25594321575480e+04	1.37341804119621e+02	-1.06725898292112e+01	-4.90335101006966e+02	3.70790851335255e+02
1.27048635277466e+04	1.37332528028867e+02	-1.07981835921060e+01	-4.98860033094922e+02	3.82010650524414e+02
1.28519789138444e+04	1.37322999698992e+02	-1.09252921462216e+01	-5.07459922395634e+02	3.93561405463774e+02
1.30007978158264e+04	1.37313211727675e+02	-1.10539345985721e+01	-5.16131542530844e+02	4.05451749875288e+02
1.31513399594770e+04	1.37303156479345e+02	-1.11841303050804e+01	-5.24871412266678e+02	4.17690471575348e+02
1.33036252989941e+04	1.37292826078223e+02	-1.13158988699376e+01	-5.33675785466718e+02	4.30286509787413e+02
1.34576740196347e+04	1.37282212400834e+02	-1.14492601475935e+01	-5.42540638181625e+02	4.43248953512491e+02
1.36135065403896e+04	1.37271307067235e+02	-1.15842342481201e+01	-5.51461658826872e+02	4.56587038904786e+02
1.37711435166909e+04	1.37260101433275e+02	-1.17208415357599e+01	-5.60434234265185e+02	4.70310148156627e+02
1.39306058431489e+04	1.37248586582288e+02	-1.18591026327683e+01	-5.69453439683546e+02	4.84427802619286e+02
1.40919146563224e+04	1.37236753315775e+02	-1.19990384208802e+01	-5.78514024934872e+02	4.98949662123076e+02
1.42550913375196e+04	1.37224592145104e+02	-1.21406700428022e+01	-5.87610401647222e+02	5.13885519762127e+02
1.44201575156331e+04	1.37212093281343e+02	-1.22840189053069e+01	-5.96736630976850e+02	5.29245296631359e+02
1.45871350700059e+04	1.37199246627011e+02	-1.24291066787339e+01	-6.05886409002104e+02	5.45039037523238e+02
1.47560461333320e+04	1.37186041764948e+02	-1.25759552995360e+01	-6.15053054828775e+02	5.61276904692353e+02
1.49269130945899e+04	1.37172467949214e+02	-1.27245869728571e+01	-6.24229495276372e+02	5.77969170787871e+02
1.50997586020102e+04	1.37158514094129e+02	-1.28750241707923e+01	-6.33408251300639e+02	5.95126213556329e+02
1.52746055660777e+04	1.37144168764338e+02	-1.30272896358020e+01	-6.42581424484715e+02	6.12758505839492e+02
1.54514771625681e+04	1.37129420162711e+02	-1.31814063816403e+01	-6.51740680957698e+02	6.30876608722673e+02
1.56303968356199e+04	1.37114256120560e+02	-1.33373976922010e+01	-6.60877237839455e+02	6.49491162477398e+02
1.58113883008420e+04	1.37098664084692e+02	-1.34952871239957e+01	-6.69981847147697e+02	6.68612877692298e+02
1.59944755484571e+04	1.37082631106804e+02	-1.36550985047951e+01	-6.79044782136419e+02	6.88252522395878e+02
1.61796828464815e+04	1.37066143830319e+02	-1.38168559359922e+01	-6.88055821294512e+02	7.08420912470746e+02
1.63670347439420e+04	1.37049188478597e+02	-1.39805837894961e+01	-6.97004233185900e+02	7.29128898363524e+02
1.65565560741297e+04	1.37031750841691e+02	-1.41463067106364e+01	-7.05878760471194e+02	7.50387353390886e+02
1.67482719578915e+04	1.37013816263792e+02	-1.43140496139722e+01	-7.14667605229972e+02	7.72207158905134e+02
1.69422078069603e+04	1.36995369628840e+02	-1.44838376872812e+01	-7.23358412526478e+02	7.94599190342079e+02
1.71383893273226e+04	1.36976395348080e+02	-1.46556963846887e+01	-7.31938255679285e+02	8.17574299805339e+02
1.73368425226267e+04	1.36956877344747e+02	-1.48296514299921e+01	-7.40393620630822e+02	8.41143299949413e+02
1.75375936976285e+04	1.36936799040345e+02	-1.50057288120233e+01	-7.48710389042405e+02	8.65316949065763e+02
1.77406694616789e+04	1.36916143339661e+02	-1.51839547847109e+01	-7.56873825297320e+02	8.90105927075223e+02
1.79460967322504e+04	1.36894892615949e+02	-1.53643558615251e+01	-7.64868559446368e+02	9.15520819072884e+02
1.81539027385052e+04	1.36873028694757e+02	-1.55469588176981e+01	-7.72678574268205e+02	9.41572091419585e+02
1.83641150249044e+04	1.36850532839031e+02	-1.57317906816824e+01	-7.80287186494702e+02	9.68270076522960e+02
1.85767614548588e+04	1.36827385732661e+02	-1.59188787355493e+01	-7.87677037105604e+02	9.95624939286037e+02
1.87918702144224e+04	1.36803567464160e+02	-1.61082505075390e+01	-7.94830075783195e+02	1.02364665801580e+03
1.90094698160282e+04	1.36779057509330e+02	-1.62999337723838e+01	-8.01727544510206e+02	1.05234500170248e+03
1.92295891022678e+04	1.36753834715106e+02	-1.64939565417243e+01	-8.08349967291635e+02	1.08172949677744e+03
1.94522572497142e+04	1.36727877281501e+02	-1.66903470610958e+01	-8.14677137967998e+02	1.11180940075139e+03
1.96775037727890e+04	1.36701162743991e+02	-1.68891338043378e+01	-8.20688104742583e+02	1.14259367591137e+03
1.99053585276750e+04	1.36673667955664e+02	-1.70903454659304e+01	-8.26361163180996e+02	1.17409095226018e+03
2.01358517162731e+04	1.36645369068688e+02	-1.72940109548085e+01	-8.31673841670336e+02	1.20630950194130e+03
2.03690138902058e+04	1.36616241515602e+02	-1.75001593869443e+01	-8.36602893778049e+02	1.23925720050953e+03
2.06048759548667e+04	1.36586259990132e+02	-1.77088200780758e+01	-8.41124290712768e+02	1.27294149204940e+03
2.08434691735169e+04	1.36555398428596e+02	-1.79200225329105e+01	-8.45213208427367e+02	1.30736935957700e+03
2.10848251714293e+04	1.36523629990023e+02	-1.81337964365625e+01	-8.48844027525656e+02	1.34254727729295e+03
2.13289759400798e+04	1.36490927035451e+02	-1.83501716480374e+01	-8.51990322567786e+02	1.37848117829586e+03
2.15759538413885e+04	1.36457261109553e+02	-1.85691781835409e+01	-8.54624860430531e+02	1.41517641242655e+03
2.18257916120085e+04	1.36422602918883e+02	-1.87908462094046e+01	-8.56719595915986e+02	1.45263770483421e+03
2.20785223676658e+04	1.36386922311979e+02	-1.90152060294910e+01	-8.58245670963551e+02	1.49086911245399e+03
2.23341796075484e+04	1.36350188258545e+02	-1.92422880704983e+01	-8.59173416220465e+02	1.52987397673943e+03
2.25927972187463e+04	1.36312368828133e+02	-1.94721228706238e+01	-8.59472348359713e+02	1.56965488658728e+03
2.28544094807440e+04	1.36273431169016e+02	-1.97047410633022e+01	-8.59111180345241e+02	1.61021362113050e+03
2.31190510699632e+04	1.36233341487077e+02	-1.99401733642994e+01	-8.58057820972763e+02	1.65155110766920e+03
2.33867570643601e+04	1.36192065024118e+02	-2.01784505528067e+01	-8.56279385171835e+02	1.69366737141896e+03
2.36575629480742e+04	1.36149566036657e+02	-2.04196034549684e+01	-8.53742204631384e+02	1.73656148292692e+03
2.39315046161321e+04	1.36105807772820e+02	-2.06636629297722e+01	-8.50411836018792e+02	1.78023151207281e+03
2.42086183792052e+04	1.36060752452467e+02	-2.09106598436386e+01	-8.46253079751690e+02	1.82467446779080e+03
2.44889409684225e+04	1.36014361243631e+02	-2.11606250571517e+01	-8.41229993663652e+02	1.86988625094442e+03
2.47725095402398e+04	1.35966594240994e+02	-2.14135894011517e+01	-8.35305913770776e+02	1.91586159722146e+03
2.50593616813639e+04	1.35917410444322e+02	-2.16695836540415e+01	-8.28443475434300e+02	1.96259402456650e+03
2.53495354137355e+04	1.35866767736847e+02	-2.19286385211137e+01	-8.20604637898619e+02	2.01007577502931e+03
2.56430691995685e+04	1.35814622861465e+02	-2.21907846108648e+01	-8.11750715098597e+02	2.05829775981511e+03
2.59400019464483e+04	1.35760931401306e+02	-2.24560524079725e+01	-8.01842401249570e+02	2.10724950484713e+03
2.62403730124889e+04	1.35705647756258e+02	-2.27244722497000e+01	-7.90839812499595e+02	2.15691908774073e+03
2.65442222115497e+04	1.35648725122235e+02	-2.29960742972866e+01	-7.78702513275853e+02	2.20729309292784e+03
2.68515898185129e+04	1.35590115469507e+02	-2.32708885091892e+01	-7.65389569961981e+02	2.25835653902490e+03
2.71625165746219e+04	1.35529769521833e+02	-2.35489446096890e+01	-7.50859584885732e+02	2.31009283505250e+03
2.74770436928815e+04	1.35467636734279e+02	-2.38302720609455e+01	-7.35070746154140e+02	2.36248372200584e+03
2.77952128635205e+04	1.35403665274985e+02	-2.41149000283060e+01	-7.17980884574216e+02	2.41550920891734e+03
2.81170662595177e+04	1.35337802001586e+02	-2.44028573511278e+01	-6.99547520513363e+02	2.46914752974335e+03
2.84426465421924e+04	1.35269992444619e+02	-2.46941725048819e+01	-6.79727929891199e+02	2.52337507831839e+03
2.87719968668581e+04	1.35200180785421e+02	-2.49888735690598e+01	-6.58479200665601e+02	2.57816636482244e+03
2.91051608885439e+04	1.35128309838346e+02	-2.52869881876105e+01	-6.35758307504993e+02	2.63349395464915e+03
2.94421827677798e+04	1.35054321031892e+02	-2.55885435340208e+01	-6.11522172002855e+02	2.68932842855042e+03
2.97831071764508e+04	1.34978154390811e+02	-2.58935662688015e+01	-5.85727745282886e+02	2.74563832821128e+03
3.01279793037182e+04	1.34899748517544e+02	-2.62020825042961e+01	-5.58332083216193e+02	2.80239011091079e+03
3.04768448620088e+04	1.34819040578294e+02	-2.65141177558543e+01	-5.29292432744072e+02	2.85954810456298e+03
3.08297500930744e+04	1.34735966283054e+02	-2.68296969066909e+01	-4.98566311196796e+02	2.91707447179445e+03
3.11867417741213e+04	1.34650459874705e+02	-2.71488441552695e+01	-4.66111604121526e+02	2.97492916597768e+03
3.15478672240100e+04	1.34562454109980e+02	-2.74715829782420e+01	-4.31886656657522e+02	3.03306989872884e+03
3.19131743095278e+04	1.34471880248662e+02	-2.77979360777358e+01	-3.95850371399509e+02	3.09145210915328e+03
3.22827114517331e+04	1.34378668041615e+02	-2.81279253332378e+01	-3.57962312879081e+02	3.15002893239448e+03
3.26565276323740e+04	1.34282745715030e+02	-2.84615717574042e+01	-3.18182811827881e+02	3.20875117978936e+03
3.30346724003802e+04	1.34184039964898e+02	-2.87988954377706e+01	-2.76473072791168e+02	3.26756731822833e+03
3.34171958784311e+04	1.34082475942504e+02	-2.91399154897407e+01	-2.32795294114151e+02	3.32642345283914e+03
3.38041487695995e+04	1.33977977249910e+02	-2.94846500021843e+01	-1.87112778947242e+02	3.38526331744571e+03
3.41955823640719e+04	1.33870465929868e+02	-2.98331159806483e+01	-1.39390052869924e+02	3.44402827520699e+03
3.45915485459472e+04	1.33759862459785e+02	-3.01853292964960e+01	-8.95929922209270e+01	3.50265731261662e+03
3.49920998001141e+04	1.33646085749407e+02	-3.05413046225727e+01	-3.76889480960261e+01	3.56108704813978e+03
3.53972892192073e+04	1.33529053135073e+02	-3.09010553784768e+01	1.63531326632550e+01	3.61925175035199e+03
3.58071705106455e+04	1.33408680379503e+02	-3.12645936717783e+01	7.25625638507525e+01	3.67708334593775e+03
3.62217980037499e+04	1.33284881668795e+02	-3.16319302359656e+01	1.30966799203662e+02	3.73451145631350e+03
3.66412266569456e+04	1.33157569615814e+02	-3.20030743666808e+01	1.91591299014103e+02	3.79146342905222e+03
3.70655120650463e+04	1.33026655262907e+02	-3.23780338586743e+01	2.54459384144100e+02	3.84786437131569e+03
3.74947104666233e+04	1.32892048085139e+02	-3.27568149460521e+01	3.19592112880475e+02	3.90363720498170e+03
3.79288787514597e+04	1.32753655996315e+02	-3.31394222273109e+01	3.87008134553513e+02	3.95870271924690e+03
3.83680744680914e+04	1.32611385358399e+02	-3.35258586070170e+01	4.56723559564132e+02	4.01297963466116e+03
3.88123558314351e+04	1.32465140990149e+02	-3.39161252233722e+01	5.28751817276347e+02	4.06638467374349e+03
3.92617817305041e+04	1.32314826179751e+02	-3.43102213792883e+01	6.03103529029039e+02	4.11883264544306e+03
3.97164117362146e+04	1.32160342696822e+02	-3.47081444757459e+01	6.79786363456661e+02	4.17023652829884e+03
4.01763061092814e+04	1.32001590811396e+02	-3.51098899340167e+01	7.58804910704092e+02	4.22050757188722e+03
4.06415258082055e+04	1.31838469308910e+02	-3.55154511322987e+01	8.40160548789604e+02	4.26955540071688e+03
4.11121324973541e+04	1.31670875512668e+02	-3.59248193224960e+01	9.23851320778609e+02	4.31728813319393e+03
4.15881885551341e+04	1.31498705303311e+02	-3.63379835683515e+01	1.00987180290309e+03	4.36361250065139e+03
4.20697570822603e+04	1.31321853148745e+02	-3.67549306564059e+01	1.09821299579593e+03	4.40843398721292e+03
4.25569019101194e+04	1.31140212124970e+02	-3.71756450340446e+01	1.18886219836243e+03	4.45165696633649e+03
4.30496876092306e+04	1.30953673953564e+02	-3.76001087218506e+01	1.28180290323200e+03	4.49318485489258e+03
4.35481794978046e+04	1.30762129024434e+02	-3.80283012470247e+01	1.37701469569531e+03	4.53292027513286e+03
4.40524436504013e+04	1.30565466441464e+02	-3.84601995527904e+01	1.47447314604686e+03	4.57076521940529e+03
4.45625469066879e+04	1.30363574050672e+02	-3.88957779331385e+01	1.57414973427456e+03	4.60662123388485e+03
4.50785568802984e+04	1.30156338487586e+02	-3.93350079419104e+01	1.67601175622153e+03	4.64038960062622e+03
4.56005419677961e+04	1.29943645216715e+02	-3.97778583240986e+01	1.78002225200118e+03	4.67197153250174e+03
4.61285713577388e+04	1.29725378579751e+02	-4.02242949254363e+01	1.88613995283305e+03	4.70126838031872e+03
4.66627150398502e+04	1.29501421845135e+02	-4.06742806168140e+01	1.99431921296186e+03	4.72818183774146e+03
4.72030438142968e+04	1.29271657256423e+02	-4.11277752170481e+01	2.10450997617798e+03	4.75261416226044e+03
4.77496293010725e+04	1.29035966094495e+02	-4.15847354049313e+01	2.21665774316574e+03	4.77446839897621e+03
4.83025439494913e+04	1.28794228734496e+02	-4.20451146384645e+01	2.33070355289686e+03	4.79364861186203e+03
4.88618610477912e+04	1.28546324702397e+02	-4.25088630807741e+01	2.44658397746213e+03	4.81006012057228e+03
4.94276547328476e+04	1.28292132750453e+02	-4.29759275064230e+01	2.56423113429251e+03	4.82360974354792e+03
5.00000000000007e+04	1.28031530919479e+02	-4.34462512331253e+01	2.68357270282811e+03	4.83420604295191e+03
5.05789727129957e+04	1.27764396611951e+02	-4.39197740307974e+01	2.80453197019782e+03	4.84175957774217e+03
5.11646496140384e+04	1.27490606676224e+02	-4.43964320427788e+01	2.92702789054921e+03	4.84618315755678e+03
5.17571083339679e+04	1.27210037478540e+02	-4.48761577060905e+01	3.05097514900145e+03	4.84739209802833e+03
5.23564274025457e+04	1.26922564992049e+02	-4.53588796714470e+01	3.17628425552909e+03	4.84530447920189e+03
5.29626862588652e+04	1.26628064882135e+02	-4.58445227258027e+01	3.30286166104308e+03	4.83984140468667e+03
5.35759652618811e+04	1.26326412606147e+02	-4.63330077023217e+01	3.43060987970365e+03	4.83092725911033e+03
5.41963457010610e+04	1.26017483503251e+02	-4.68242514180815e+01	3.55942764535970e+03	4.81848996422110e+03
5.48239098071601e+04	1.25701152897428e+02	-4.73181665833740e+01	3.68921007618789e+03	4.80246123205876e+03
5.54587407631209e+04	1.25377296208236e+02	-4.78146617349836e+01	3.81984886906278e+03	4.78277681390551e+03
5.61009227150990e+04	1.25045789052561e+02	-4.83136411546373e+01	3.95123252485831e+03	4.75937674377012e+03
5.67505407836166e+04	1.24706507366435e+02	-4.88150048007823e+01	4.08324657342707e+03	4.73220557371535e+03
5.74076810748450e+04	1.24359327523590e+02	-4.93186482350142e+01	4.21577385450869e+03	4.70121260109597e+03
5.80724306920180e+04	1.24004126456992e+02	-4.98244625497124e+01	4.34869478810700e+03	4.66635208434251e+03
5.87448777469774e+04	1.23640781792806e+02	-5.03323343034304e+01	4.48188771411447e+03	4.62758344590394e+03
5.94251113718518e+04	1.23269171980928e+02	-5.08421454551283e+01	4.61522921668093e+03	4.58487146015624e+03
6.01132217308716e+04	1.22889176435106e+02	-5.13537733021905e+01	4.74859450722003e+03	4.53818642347464e+03
6.08093000323193e+04	1.22500675681696e+02	-5.18670904189133e+01	4.88185781685893e+03	4.48750430503783e+03
6.15134385406200e+04	1.22103551502150e+02	-5.23819645985073e+01	5.01489284408050e+03	4.43280687131724e+03
6.22257305885702e+04	1.21697687095458e+02	-5.28982588013786e+01	5.14757319572791e+03	4.37408178888842e+03
6.29462705897093e+04	1.21282967234196e+02	-5.34158311031058e+01	5.27977289870117e+03	4.31132269178652e+03
6.36751540508341e+04	1.20859278432744e+02	-5.39345346493439e+01	5.41136692779665e+03	4.24452921643516e+03
6.44124775846577e+04	1.20426509116296e+02	-5.44542176172113e+01	5.54223175486682e+03	4.17370699939497e+03
6.51583389226160e+04	1.19984549800628e+02	-5.49747231669732e+01	5.67224596295957e+03	4.09886762569622e+03
6.59128369278214e+04	1.19533293271432e+02	-5.54958894239358e+01	5.80129087319964e+03	4.02002853029641e+03
6.66760716081673e+04	1.19072634771935e+02	-5.60175494389589e+01	5.92925122097242e+03	3.93721283894580e+03
6.74481441295838e+04	1.18602472197765e+02	-5.65395311735855e+01	6.05601585910679e+03	3.85044914692759e+03
6.82291568294473e+04	1.18122706294672e+02	-5.70616574802149e+01	6.18147850985999e+03	3.75977121935301e+03
6.90192132301454e+04	1.17633240856137e+02	-5.75837460975724e+01	6.30553856767855e+03	3.66521760211757e+03
6.98184180527980e+04	1.17133982945448e+02	-5.81056096397901e+01	6.42810189087750e+03	3.56683115046465e+03
7.06268772311389e+04	1.16624843094193e+02	-5.86270556066928e+01	6.54908169218216e+03	3.46465842555084e+03
7.14446979255563e+04	1.16105735529081e+02	-5.91478863974838e+01	6.66839942748774e+03	3.35874897521941e+03
7.22719885372976e+04	1.15576578393465e+02	-5.96678993277892e+01	6.78598571596195e+03	3.24915446700181e+03
7.31088587228371e+04	1.15037293977766e+02	-6.01868866540603e+01	6.90178131126052e+03	3.13592764257589e+03
7.39554194084116e+04	1.14487808942155e+02	-6.07046356181288e+01	7.01573806305519e+03	3.01912108586567e+03
7.48117828047229e+04	1.13928054569513e+02	-6.12209284850596e+01	7.12781989409821e+03	2.89878576697389e+03
7.56780624218117e+04	1.13357966985076e+02	-6.17355426132625e+01	7.23800377766299e+03	2.77496931870552e+03
7.65543730841028e+04	1.12777487418166e+02	-6.22482505028831e+01	7.34628068179748e+03	2.64771401833700e+03
7.74408309456254e+04	1.12186562439215e+02	-6.27588198842939e+01	7.45265645750143e+03	2.51705442155360e+03
7.83375535054088e+04	1.11585144212073e+02	-6.32670138026841e+01	7.55715260911837e+03	2.38301461164925e+03
7.92446596230570e+04	1.10973190744682e+02	-6.37725907145943e+01	7.65980695115247e+03	2.24560497373785e+03
8.01622695345034e+04	1.10350666150412e+02	-6.42753046000411e+01	7.76067402562381e+03	2.10481846244736e+03
8.10905048679479e+04	1.09717540895485e+02	-6.47749050875407e+01	7.85982521197206e+03	1.96062627255712e+03
8.20294886599784e+04	1.09073792060571e+02	-6.52711375814174e+01	7.95734842183039e+03	1.81297283622081e+03
8.29793453718794e+04	1.08419403607312e+02	-6.57637434140662e+01	8.05334721282690e+03	1.66177007296340e+03
8.39402009061295e+04	1.07754366629318e+02	-6.62524600027534e+01	8.14793911842103e+03	1.50689081223070e+03
