-454.5000E-06,-201.0050E-06
-454.2500E-06,-182.1608E-06
-454.0000E-06,+0.0E+00
-453.7500E-06,+0.0E+00
-453.5000E-06,-69.0955E-06
-453.2500E-06,+0.0E+00
-453.0000E-06,-169.5980E-06
-452.7500E-06,+0.0E+00
-452.5000E-06,+0.0E+00
-452.2500E-06,-18.8442E-06
-452.0000E-06,+0.0E+00
-451.7500E-06,-119.3467E-06
-451.5000E-06,-69.0955E-06
-451.2500E-06,-201.0050E-06
-451.0000E-06,+0.0E+00
-450.7500E-06,-119.3467E-06
-450.5000E-06,+0.0E+00
-450.2500E-06,+0.0E+00
-450.0000E-06,-31.4070E-06
-449.7500E-06,-81.6583E-06
-449.5000E-06,-69.0955E-06
-449.2500E-06,-18.8442E-06
-449.0000E-06,+0.0E+00
-448.7500E-06,+0.0E+00
-448.5000E-06,+0.0E+00
-448.2500E-06,-18.8442E-06
-448.0000E-06,-31.4070E-06
-447.7500E-06,+0.0E+00
-447.5000E-06,-69.0955E-06
-447.2500E-06,-18.8442E-06
-447.0000E-06,+0.0E+00
-446.7500E-06,+0.0E+00
-446.5000E-06,-69.0955E-06
-446.2500E-06,+0.0E+00
-446.0000E-06,-169.5980E-06
-445.7500E-06,+0.0E+00
-445.5000E-06,-69.0955E-06
-445.2500E-06,+163.3166E-06
-445.0000E-06,+0.0E+00
-444.7500E-06,-119.3467E-06
-444.5000E-06,+0.0E+00
-444.2500E-06,-182.1608E-06
-444.0000E-06,+0.0E+00
-443.7500E-06,-201.0050E-06
-443.5000E-06,-69.0955E-06
-443.2500E-06,+182.1608E-06
-443.0000E-06,-169.5980E-06
-442.7500E-06,+0.0E+00
-442.5000E-06,+0.0E+00
-442.2500E-06,+0.0E+00
-442.0000E-06,-169.5980E-06
-441.7500E-06,+0.0E+00
-441.5000E-06,-131.9095E-06
-441.2500E-06,-182.1608E-06
-441.0000E-06,-201.0050E-06
-440.7500E-06,-201.0050E-06
-440.5000E-06,+0.0E+00
-440.2500E-06,-182.1608E-06
-440.0000E-06,-31.4070E-06
-439.7500E-06,-119.3467E-06
-439.5000E-06,+0.0E+00
-439.2500E-06,+0.0E+00
-439.0000E-06,-201.0050E-06
-438.7500E-06,-81.6583E-06
-438.5000E-06,-131.9095E-06
-438.2500E-06,+0.0E+00
-438.0000E-06,-31.4070E-06
-437.7500E-06,-201.0050E-06
-437.5000E-06,-62.8141E-06
-437.2500E-06,+0.0E+00
-437.0000E-06,-201.0050E-06
-436.7500E-06,-81.6583E-06
-436.5000E-06,+0.0E+00
-436.2500E-06,+0.0E+00
-436.0000E-06,-169.5980E-06
-435.7500E-06,-201.0050E-06
-435.5000E-06,-201.0050E-06
-435.2500E-06,+0.0E+00
-435.0000E-06,+0.0E+00
-434.7500E-06,+0.0E+00
-434.5000E-06,-131.9095E-06
-434.2500E-06,+0.0E+00
-434.0000E-06,+370.6030E-06
-433.7500E-06,-81.6583E-06
-433.5000E-06,-69.0955E-06
-433.2500E-06,-182.1608E-06
-433.0000E-06,-201.0050E-06
-432.7500E-06,-81.6583E-06
-432.5000E-06,-201.0050E-06
-432.2500E-06,-201.0050E-06
-432.0000E-06,-31.4070E-06
-431.7500E-06,-201.0050E-06
-431.5000E-06,-201.0050E-06
-431.2500E-06,-364.3216E-06
-431.0000E-06,+0.0E+00
-430.7500E-06,-119.3467E-06
-430.5000E-06,-69.0955E-06
-430.2500E-06,-182.1608E-06
-430.0000E-06,-201.0050E-06
-429.7500E-06,+0.0E+00
-429.5000E-06,+0.0E+00
-429.2500E-06,+0.0E+00
-429.0000E-06,-169.5980E-06
-428.7500E-06,-81.6583E-06
-428.5000E-06,+0.0E+00
-428.2500E-06,+0.0E+00
-428.0000E-06,-31.4070E-06
-427.7500E-06,+0.0E+00
-427.5000E-06,-201.0050E-06
-427.2500E-06,+0.0E+00
-427.0000E-06,+0.0E+00
-426.7500E-06,-119.3467E-06
-426.5000E-06,-201.0050E-06
-426.2500E-06,-201.0050E-06
-426.0000E-06,+0.0E+00
-425.7500E-06,-201.0050E-06
-425.5000E-06,+0.0E+00
-425.2500E-06,-201.0050E-06
-425.0000E-06,-370.6030E-06
-424.7500E-06,-238.6935E-06
-424.5000E-06,-201.0050E-06
-424.2500E-06,-182.1608E-06
-424.0000E-06,-62.8141E-06
-423.7500E-06,+0.0E+00
-423.5000E-06,+0.0E+00
-423.2500E-06,+0.0E+00
-423.0000E-06,-201.0050E-06
-422.7500E-06,-201.0050E-06
-422.5000E-06,-138.1910E-06
-422.2500E-06,-18.8442E-06
-422.0000E-06,+0.0E+00
-421.7500E-06,-201.0050E-06
-421.5000E-06,-201.0050E-06
-421.2500E-06,-18.8442E-06
-421.0000E-06,-201.0050E-06
-420.7500E-06,-81.6583E-06
-420.5000E-06,+0.0E+00
-420.2500E-06,-201.0050E-06
-420.0000E-06,-31.4070E-06
-419.7500E-06,-201.0050E-06
-419.5000E-06,-201.0050E-06
-419.2500E-06,+0.0E+00
-419.0000E-06,-31.4070E-06
-418.7500E-06,-201.0050E-06
-418.5000E-06,-69.0955E-06
-418.2500E-06,-201.0050E-06
-418.0000E-06,+0.0E+00
-417.7500E-06,-119.3467E-06
-417.5000E-06,+0.0E+00
-417.2500E-06,-18.8442E-06
-417.0000E-06,-169.5980E-06
-416.7500E-06,-201.0050E-06
-416.5000E-06,-201.0050E-06
-416.2500E-06,-201.0050E-06
-416.0000E-06,-201.0050E-06
-415.7500E-06,-201.0050E-06
-415.5000E-06,+0.0E+00
-415.2500E-06,-182.1608E-06
-415.0000E-06,+0.0E+00
-414.7500E-06,-201.0050E-06
-414.5000E-06,+0.0E+00
-414.2500E-06,+0.0E+00
-414.0000E-06,-169.5980E-06
-413.7500E-06,+81.6583E-06
-413.5000E-06,-131.9095E-06
-413.2500E-06,-201.0050E-06
-413.0000E-06,+0.0E+00
-412.7500E-06,-81.6583E-06
-412.5000E-06,-131.9095E-06
-412.2500E-06,-201.0050E-06
-412.0000E-06,-201.0050E-06
-411.7500E-06,-201.0050E-06
-411.5000E-06,-69.0955E-06
-411.2500E-06,+0.0E+00
-411.0000E-06,-201.0050E-06
-410.7500E-06,-201.0050E-06
-410.5000E-06,-131.9095E-06
-410.2500E-06,+0.0E+00
-410.0000E-06,-31.4070E-06
-409.7500E-06,+0.0E+00
-409.5000E-06,-201.0050E-06
-409.2500E-06,+0.0E+00
-409.0000E-06,-31.4070E-06
-408.7500E-06,-81.6583E-06
-408.5000E-06,-332.9146E-06
-408.2500E-06,-182.1608E-06
-408.0000E-06,-169.5980E-06
-407.7500E-06,-81.6583E-06
-407.5000E-06,-201.0050E-06
-407.2500E-06,-182.1608E-06
-407.0000E-06,-201.0050E-06
-406.7500E-06,-81.6583E-06
-406.5000E-06,-201.0050E-06
-406.2500E-06,-201.0050E-06
-406.0000E-06,-169.5980E-06
-405.7500E-06,-320.3518E-06
-405.5000E-06,-201.0050E-06
-405.2500E-06,-402.0100E-06
-405.0000E-06,-169.5980E-06
-404.7500E-06,-201.0050E-06
-404.5000E-06,-201.0050E-06
-404.2500E-06,-201.0050E-06
-404.0000E-06,+0.0E+00
-403.7500E-06,-201.0050E-06
-403.5000E-06,-201.0050E-06
-403.2500E-06,-18.8442E-06
-403.0000E-06,-201.0050E-06
-402.7500E-06,-201.0050E-06
-402.5000E-06,-131.9095E-06
-402.2500E-06,-182.1608E-06
-402.0000E-06,-201.0050E-06
-401.7500E-06,-201.0050E-06
-401.5000E-06,-270.1005E-06
-401.2500E-06,-182.1608E-06
-401.0000E-06,-169.5980E-06
-400.7500E-06,-201.0050E-06
-400.5000E-06,-201.0050E-06
-400.2500E-06,-201.0050E-06
-400.0000E-06,-169.5980E-06
-399.7500E-06,-201.0050E-06
-399.5000E-06,-201.0050E-06
-399.2500E-06,-201.0050E-06
-399.0000E-06,-201.0050E-06
-398.7500E-06,-201.0050E-06
-398.5000E-06,-201.0050E-06
-398.2500E-06,-201.0050E-06
-398.0000E-06,-201.0050E-06
-397.7500E-06,-201.0050E-06
-397.5000E-06,-69.0955E-06
-397.2500E-06,-201.0050E-06
-397.0000E-06,-169.5980E-06
-396.7500E-06,-201.0050E-06
-396.5000E-06,-201.0050E-06
-396.2500E-06,+0.0E+00
-396.0000E-06,-169.5980E-06
-395.7500E-06,-201.0050E-06
-395.5000E-06,-69.0955E-06
-395.2500E-06,-201.0050E-06
-395.0000E-06,-339.1960E-06
-394.7500E-06,-119.3467E-06
-394.5000E-06,-201.0050E-06
-394.2500E-06,-364.3216E-06
-394.0000E-06,-169.5980E-06
-393.7500E-06,-201.0050E-06
-393.5000E-06,-69.0955E-06
